rule,variant,rate,parameters,strategy,cec_gamma2,cec_nobequest_gamma2,cec_gamma5,cec_nobequest_gamma5,cec_gamma10,cec_nobequest_gamma10,prob_ruin,median_bequest,p5_bequest,median_retirement_consumption,p5_retirement_consumption,consumption_volatility,median_worst_spending_cut,p90_worst_spending_cut,median_total_real_spending,median_first_year_spending,median_final_year_spending
guyton_klinger,Guyton-Klinger guardrails,0.025,-,balanced_all_equity,1.234100428397405,1.196296972079471,0.9294682168128674,0.9219034636140886,0.7200917214755406,0.7174763334812955,0.00034,58.808199672217036,5.516227171320771,1.31526161362254,0.6383328316077097,0.2040398263340801,0.12373136241601834,0.32995289675500017,41.465827495823504,1.157951176319632,1.7277691984977632
guyton_klinger,Guyton-Klinger guardrails,0.03,-,balanced_all_equity,1.310794605983319,1.2710965460765697,0.966680644522065,0.9588236717226837,0.7366853625308936,0.7340098718509313,0.00078,51.12224661732843,4.61513096361964,1.408896107780673,0.6589364225790219,0.20524333769401354,0.14040120141288948,0.3611505071596863,44.28512099128744,1.2555859135505272,1.8174128631849213
guyton_klinger,Guyton-Klinger guardrails,0.035,-,balanced_all_equity,1.3791966200816208,1.3380196935412665,0.998792923780417,0.9906951955994349,0.7505116882730584,0.7477863504366226,0.00148,44.104371063265745,3.7801015464367898,1.4924411048822028,0.6757500188885459,0.2038082637051466,0.15742295614375013,0.38970400929289517,46.780058486934024,1.3535793961191436,1.8722391476904323
guyton_klinger,Guyton-Klinger guardrails,0.04,-,balanced_all_equity,1.4398841581566428,1.3976779128576557,1.0263806277229541,1.018098669285454,0.7616187073062607,0.7588538724478968,0.00364,37.84661775436834,3.03069111269207,1.5653819408302474,0.690558028839566,0.20090956654718392,0.1752414096154276,0.41796643799150407,48.91598196044868,1.4502784373538886,1.8999635853560357
guyton_klinger,Guyton-Klinger guardrails,0.045,-,balanced_all_equity,1.4934860752315473,1.4507202084969635,1.0498919013101424,1.0414812512521714,0.7703324378691092,0.7675373382987823,0.00726,32.13922346421268,2.336222458302442,1.6300744565296763,0.7025589620058712,0.19742474340580127,0.19284020718256728,0.4449825434493489,50.734699154258905,1.5483188954374785,1.90693052765618
guyton_klinger,Guyton-Klinger guardrails,0.05,-,balanced_all_equity,1.539829581812242,1.4970918122794648,1.069349872149383,1.0608822169781347,0.7769946419252493,0.7741775945718853,0.01208,27.029287449813882,1.5913394044771694,1.6849024025445696,0.7117097427065218,0.19402646617118322,0.21225097750960087,0.47383661069119465,52.193402774391714,1.646358192229623,1.8877148670333688
guyton_klinger,Guyton-Klinger guardrails,0.055,-,balanced_all_equity,1.5791868713675663,1.5371961758248311,1.0846121408771574,1.0761850922149065,0.7810704023135505,0.778242173869861,0.02118,22.37795809643419,0.9384134427970501,1.7298854428485253,0.7178551664151993,0.19190944782307415,0.23330814703826275,0.5046330035647001,53.441744408150655,1.7442202992585658,1.8531214301678878
guyton_klinger,Guyton-Klinger guardrails,0.06,-,balanced_all_equity,1.6111505646449735,1.570775618028128,1.095371442590019,1.0871070023851896,0.7824157457832432,0.7795880377244485,0.03478,18.059467714243667,0.26265079665353697,1.7661184638619634,0.720884559948334,0.19151409003332637,0.2567446128516457,0.5379397403934416,54.433027780762,1.8426318095841898,1.8028157461634549
guyton_klinger,Guyton-Klinger guardrails,0.065,-,balanced_all_equity,1.6352632185876905,1.597577730356459,1.1009792216516943,1.093025353334286,0.7803040507873138,0.7774907910214083,0.05398,14.328818528644845,0.0,1.7936942897388728,0.7203505866294647,0.19400762034218802,0.28289625789683837,0.5755891033548081,55.13299579860124,1.9424064770276808,1.7350971537578441
guyton_klinger,Guyton-Klinger guardrails,0.07,-,balanced_all_equity,1.6507530837385576,1.617252198995297,1.1006171505217908,1.0932060747531889,0.7743651880893156,0.7715828390159262,0.08606,10.843561021758468,0.0,1.8139766775691002,0.714164999116476,0.20075090220836414,0.3143842179531511,0.6255688586760622,55.64580815663309,2.040813581511449,1.6493801501140009
