iso,start_year,end_year,domestic_annualised,sleeve_annualised,excess_pp
DNK,1918,1985,0.04761852553642476,0.0664740391367673,1.8855513600342544
DNK,1919,1986,0.046659940069217365,0.07189824555375957,2.52383054845422
DNK,1920,1987,0.04700376005055018,0.07225087387118267,2.5247113820632494
DNK,1921,1988,0.05248629337168764,0.07935002705241057,2.6863733680722923
DNK,1922,1989,0.058266521388168124,0.0819235783017378,2.3657056913569674
DNK,1923,1990,0.058405471916880725,0.07428391244174426,1.5878440524863535
DNK,1924,1991,0.057641449864904715,0.06651135988944579,0.8869910024541072
DNK,1925,1992,0.055322101043475236,0.06470686559218697,0.9384764548711733
DNK,1926,1993,0.054797529629548425,0.07103325431654928,1.6235724687000852
DNK,1927,1994,0.05610473174512598,0.06873331634722324,1.262858460209726
DNK,1928,1995,0.053602621707511844,0.06520496556749777,1.160234385998593
DNK,1929,1996,0.05597671532606241,0.06650092382224715,1.052420849618474
DNK,1930,1997,0.060061789932309706,0.07247282903047902,1.2411039098169319
DNK,1931,1998,0.05827850877057794,0.07739303413364684,1.9114525363068902
DNK,1932,1999,0.06184780478666374,0.08604762099917806,2.4199816212514325
DNK,1933,2000,0.06542900461752899,0.08210590190764333,1.6676897290114345
DNK,1934,2001,0.05996294773735711,0.07275941176638301,1.27964640290259
DNK,1935,2002,0.05328267911774254,0.06699708943830163,1.371441032055909
DNK,1936,2003,0.0568469441595949,0.06751533910996987,1.066839495037497
DNK,1937,2004,0.058122184158779566,0.06706015354301686,0.8937969384237299
DNK,1938,2005,0.06415289390406098,0.07231383697037841,0.8160943066317428
DNK,1939,2006,0.06674420512132184,0.07556346072742826,0.8819255606106413
DNK,1940,2007,0.06678119039975816,0.07485643108070028,0.807524068094212
DNK,1941,2008,0.059141898806758464,0.06479077921125631,0.5648880404497847
DNK,1942,2009,0.062362958314661654,0.06893377429635739,0.6570815981695732
DNK,1943,2010,0.06503040090382295,0.07020789827131191,0.5177497367488959
DNK,1944,2011,0.05995707791648486,0.06658061287570072,0.662353495921586
DNK,1945,2012,0.062152210214318604,0.06817082467143587,0.6018614457117266
DNK,1946,2013,0.06780484623706062,0.07222926750050296,0.4424421263442335
