bucket,bucket_index,n_paths,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,prob_ruin,median_retirement_consumption,p5_retirement_consumption,median_wealth_at_retirement
High inflation,2,41953,reteq_equity_040,"40% equity, from retirement",1.257817097378719,0.9415913113753892,0.6898969361358502,0.26198364836841226,1.3273918152365254,0.6148869693465472,18.339363823550208
High inflation,2,41953,reteq_equity_050,"50% equity, from retirement",1.2698561976693912,0.9532657392947588,0.6981431660949513,0.22873215264700975,1.3360034141593826,0.6277354602504331,18.339363823550208
High inflation,2,41953,reteq_equity_060,"60% equity, from retirement",1.2796364369552418,0.9632269890923787,0.7054874030145304,0.20222630086048674,1.3434205187079789,0.6383192267659046,18.339363823550208
High inflation,2,41953,reteq_equity_070,"70% equity, from retirement",1.2875779607407287,0.9717516264339454,0.7122475449590301,0.1813219555216552,1.3488986056777845,0.6491889897851342,18.339363823550208
High inflation,2,41953,reteq_equity_080,"80% equity, from retirement",1.293896719783835,0.9787162400247258,0.7180416302029637,0.16406454842323553,1.3527673663159785,0.6559300890597701,18.339363823550208
High inflation,2,41953,reteq_equity_090,"90% equity, from retirement",1.298932264424301,0.9844726154438123,0.7232053364878397,0.15128834648296904,1.3563496349573385,0.6619400583609396,18.339363823550208
High inflation,2,41953,reteq_equity_100,"100% equity, from retirement",1.3027292642469044,0.9889790706686443,0.7274156005777712,0.14244511715491145,1.3596141649847864,0.6663860793753369,18.339363823550208
High inflation,2,41953,retdom_domestic_000,"0% domestic equity, from retirement",1.315271875323906,1.0038351560606686,0.742727868877476,0.10723905322622936,1.3675413357275712,0.6837399817217017,18.339363823550208
High inflation,2,41953,retdom_domestic_010,"10% domestic equity, from retirement",1.3193882238769175,1.00895000804064,0.7478214105430606,0.09772841036397874,1.3714025629016058,0.6886685216225639,18.339363823550208
High inflation,2,41953,retdom_domestic_020,"20% domestic equity, from retirement",1.3203679039431413,1.0103860383457022,0.7490102493064555,0.09598836793554692,1.372467301403255,0.6898689805259792,18.339363823550208
High inflation,2,41953,retdom_domestic_030,"30% domestic equity, from retirement",1.3178994450249248,1.0076405879306547,0.7460189757978096,0.10402116654351298,1.3704035716924396,0.6865660672781986,18.339363823550208
High inflation,2,41953,retdom_domestic_040,"40% domestic equity, from retirement",1.312009480198172,1.0004831977082382,0.7385117589568204,0.1204681429218411,1.366147331181418,0.6790708894152191,18.339363823550208
High inflation,2,41953,retdom_domestic_050,"50% domestic equity, from retirement",1.3027292642469044,0.9889790706686443,0.7274156005777712,0.14244511715491145,1.3596141649847864,0.6663860793753369,18.339363823550208
High inflation,2,41953,retdom_domestic_060,"60% domestic equity, from retirement",1.2910164034606224,0.9745491699915834,0.7146232732125014,0.1659237718399161,1.35094329397579,0.6512070729455306,18.339363823550208
High inflation,2,41953,retdom_domestic_070,"70% domestic equity, from retirement",1.2775826008764473,0.9589610391050813,0.7024337723689364,0.19285867518413463,1.3408701864274715,0.6343483878832344,18.339363823550208
High inflation,2,41953,retdom_domestic_080,"80% domestic equity, from retirement",1.2629637759785715,0.9427306327606093,0.6905333302682363,0.21955521655185564,1.3306346135765184,0.6168716427861813,18.339363823550208
High inflation,2,41953,retdom_domestic_090,"90% domestic equity, from retirement",1.2464234484790302,0.9256785780212081,0.679335823436545,0.2527828760756084,1.3174810152893945,0.600208562724119,18.339363823550208
High inflation,2,41953,retdom_domestic_100,"100% domestic equity, from retirement",1.2279861779749972,0.9081020918770376,0.6687214905658068,0.28677329392415324,1.3016900071966697,0.5840181162756487,18.339363823550208
